customer_id,email,first_name,last_name,registration_date,birth_year,gender,country,city,customer_segment,marketing_opt_in,preferred_category
CUST-00229,lisa.johnson229@email.com,Lisa,Johnson,2024-02-06,1989,M,CA,Toronto,VIP,TRUE,Beauty
CUST-00230,robert.williams230@email.com,Robert,Williams,2020-03-07,1990,F,UK,London,Regular,TRUE,Automotive
CUST-00231,emma.brown231@email.com,Emma,Brown,2021-04-08,1991,M,DE,Berlin,Regular,FALSE,Toys
CUST-00232,james.jones232@email.com,James,Jones,2022-05-09,1992,F,FR,Paris,Regular,TRUE,Electronics
CUST-00233,anna.garcia233@email.com,Anna,Garcia,2023-06-10,1993,M,AU,Sydney,Regular,TRUE,Clothing
CUST-00234,william.miller234@email.com,William,Miller,2024-07-11,1994,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-00235,laura.davis235@email.com,Laura,Davis,2020-08-12,1995,M,CA,Vancouver,Regular,FALSE,Sports
CUST-00236,christopher.rodriguez236@email.com,Christopher,Rodriguez,2021-09-13,1996,F,UK,Manchester,Regular,TRUE,Books
CUST-00237,jessica.martinez237@email.com,Jessica,Martinez,2022-10-14,1997,M,DE,Hamburg,Premium,TRUE,Beauty
CUST-00238,daniel.hernandez238@email.com,Daniel,Hernandez,2023-11-15,1998,F,FR,Lyon,Premium,TRUE,Automotive
CUST-00239,ashley.lopez239@email.com,Ashley,Lopez,2024-12-16,1999,M,AU,Melbourne,VIP,FALSE,Toys
CUST-00240,john.smith240@email.com,John,Smith,2020-01-17,1960,F,US,New York,Regular,TRUE,Electronics
CUST-00241,jane.johnson241@email.com,Jane,Johnson,2021-02-18,1961,M,CA,Toronto,Regular,TRUE,Clothing
CUST-00242,michael.williams242@email.com,Michael,Williams,2022-03-19,1962,F,UK,London,Regular,TRUE,Home & Garden
CUST-00243,sarah.brown243@email.com,Sarah,Brown,2023-04-20,1963,M,DE,Berlin,Regular,FALSE,Sports
CUST-00244,david.jones244@email.com,David,Jones,2024-05-21,1964,F,FR,Paris,Regular,TRUE,Books
CUST-00245,lisa.garcia245@email.com,Lisa,Garcia,2020-06-22,1965,M,AU,Sydney,Regular,TRUE,Beauty
CUST-00246,robert.miller246@email.com,Robert,Miller,2021-07-23,1966,F,US,Chicago,Regular,TRUE,Automotive
CUST-00247,emma.davis247@email.com,Emma,Davis,2022-08-24,1967,M,CA,Vancouver,Premium,FALSE,Toys
CUST-00248,james.rodriguez248@email.com,James,Rodriguez,2023-09-25,1968,F,UK,Manchester,Premium,TRUE,Electronics
CUST-00249,anna.martinez249@email.com,Anna,Martinez,2024-10-26,1969,M,DE,Hamburg,VIP,TRUE,Clothing
CUST-00250,william.hernandez250@email.com,William,Hernandez,2020-11-27,1970,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-00251,laura.lopez251@email.com,Laura,Lopez,2021-12-28,1971,M,AU,Melbourne,Regular,FALSE,Sports
CUST-00252,christopher.smith252@email.com,Christopher,Smith,2022-01-01,1972,F,US,New York,Regular,TRUE,Books
CUST-00253,jessica.johnson253@email.com,Jessica,Johnson,2023-02-02,1973,M,CA,Toronto,Regular,TRUE,Beauty
CUST-00254,daniel.williams254@email.com,Daniel,Williams,2024-03-03,1974,F,UK,London,Regular,TRUE,Automotive
CUST-00255,ashley.brown255@email.com,Ashley,Brown,2020-04-04,1975,M,DE,Berlin,Regular,FALSE,Toys
CUST-00256,john.jones256@email.com,John,Jones,2021-05-05,1976,F,FR,Paris,Regular,TRUE,Electronics
CUST-00257,jane.garcia257@email.com,Jane,Garcia,2022-06-06,1977,M,AU,Sydney,Premium,TRUE,Clothing
CUST-00258,michael.miller258@email.com,Michael,Miller,2023-07-07,1978,F,US,Chicago,Premium,TRUE,Home & Garden
CUST-00259,sarah.davis259@email.com,Sarah,Davis,2024-08-08,1979,M,CA,Vancouver,VIP,FALSE,Sports
CUST-00260,david.rodriguez260@email.com,David,Rodriguez,2020-09-09,1980,F,UK,Manchester,Regular,TRUE,Books
CUST-00261,lisa.martinez261@email.com,Lisa,Martinez,2021-10-10,1981,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-00262,robert.hernandez262@email.com,Robert,Hernandez,2022-11-11,1982,F,FR,Lyon,Regular,TRUE,Automotive
CUST-00263,emma.lopez263@email.com,Emma,Lopez,2023-12-12,1983,M,AU,Melbourne,Regular,FALSE,Toys
CUST-00264,james.smith264@email.com,James,Smith,2024-01-13,1984,F,US,New York,Regular,TRUE,Electronics
CUST-00265,anna.johnson265@email.com,Anna,Johnson,2020-02-14,1985,M,CA,Toronto,Regular,TRUE,Clothing
CUST-00266,william.williams266@email.com,William,Williams,2021-03-15,1986,F,UK,London,Regular,TRUE,Home & Garden
CUST-00267,laura.brown267@email.com,Laura,Brown,2022-04-16,1987,M,DE,Berlin,Premium,FALSE,Sports
CUST-00268,christopher.jones268@email.com,Christopher,Jones,2023-05-17,1988,F,FR,Paris,Premium,TRUE,Books
CUST-00269,jessica.garcia269@email.com,Jessica,Garcia,2024-06-18,1989,M,AU,Sydney,VIP,TRUE,Beauty
CUST-00270,daniel.miller270@email.com,Daniel,Miller,2020-07-19,1990,F,US,Chicago,Regular,TRUE,Automotive
CUST-00271,ashley.davis271@email.com,Ashley,Davis,2021-08-20,1991,M,CA,Vancouver,Regular,FALSE,Toys
CUST-00272,john.rodriguez272@email.com,John,Rodriguez,2022-09-21,1992,F,UK,Manchester,Regular,TRUE,Electronics
CUST-00273,jane.martinez273@email.com,Jane,Martinez,2023-10-22,1993,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-00274,michael.hernandez274@email.com,Michael,Hernandez,2024-11-23,1994,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-00275,sarah.lopez275@email.com,Sarah,Lopez,2020-12-24,1995,M,AU,Melbourne,Regular,FALSE,Sports
CUST-00276,david.smith276@email.com,David,Smith,2021-01-25,1996,F,US,New York,Regular,TRUE,Books
CUST-00277,lisa.johnson277@email.com,Lisa,Johnson,2022-02-26,1997,M,CA,Toronto,Premium,TRUE,Beauty
CUST-00278,robert.williams278@email.com,Robert,Williams,2023-03-27,1998,F,UK,London,Premium,TRUE,Automotive
CUST-00279,emma.brown279@email.com,Emma,Brown,2024-04-28,1999,M,DE,Berlin,VIP,FALSE,Toys
CUST-00280,james.jones280@email.com,James,Jones,2020-05-01,1960,F,FR,Paris,Regular,TRUE,Electronics
CUST-00281,anna.garcia281@email.com,Anna,Garcia,2021-06-02,1961,M,AU,Sydney,Regular,TRUE,Clothing
CUST-00282,william.miller282@email.com,William,Miller,2022-07-03,1962,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-00283,laura.davis283@email.com,Laura,Davis,2023-08-04,1963,M,CA,Vancouver,Regular,FALSE,Sports
CUST-00284,christopher.rodriguez284@email.com,Christopher,Rodriguez,2024-09-05,1964,F,UK,Manchester,Regular,TRUE,Books
CUST-00285,jessica.martinez285@email.com,Jessica,Martinez,2020-10-06,1965,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-00286,daniel.hernandez286@email.com,Daniel,Hernandez,2021-11-07,1966,F,FR,Lyon,Regular,TRUE,Automotive
CUST-00287,ashley.lopez287@email.com,Ashley,Lopez,2022-12-08,1967,M,AU,Melbourne,Premium,FALSE,Toys
CUST-00288,john.smith288@email.com,John,Smith,2023-01-09,1968,F,US,New York,Premium,TRUE,Electronics
CUST-00289,jane.johnson289@email.com,Jane,Johnson,2024-02-10,1969,M,CA,Toronto,VIP,TRUE,Clothing
CUST-00290,michael.williams290@email.com,Michael,Williams,2020-03-11,1970,F,UK,London,Regular,TRUE,Home & Garden
CUST-00291,sarah.brown291@email.com,Sarah,Brown,2021-04-12,1971,M,DE,Berlin,Regular,FALSE,Sports
CUST-00292,david.jones292@email.com,David,Jones,2022-05-13,1972,F,FR,Paris,Regular,TRUE,Books
CUST-00293,lisa.garcia293@email.com,Lisa,Garcia,2023-06-14,1973,M,AU,Sydney,Regular,TRUE,Beauty
CUST-00294,robert.miller294@email.com,Robert,Miller,2024-07-15,1974,F,US,Chicago,Regular,TRUE,Automotive
CUST-00295,emma.davis295@email.com,Emma,Davis,2020-08-16,1975,M,CA,Vancouver,Regular,FALSE,Toys
CUST-00296,james.rodriguez296@email.com,James,Rodriguez,2021-09-17,1976,F,UK,Manchester,Regular,TRUE,Electronics
CUST-00297,anna.martinez297@email.com,Anna,Martinez,2022-10-18,1977,M,DE,Hamburg,Premium,TRUE,Clothing
CUST-00298,william.hernandez298@email.com,William,Hernandez,2023-11-19,1978,F,FR,Lyon,Premium,TRUE,Home & Garden
CUST-00299,laura.lopez299@email.com,Laura,Lopez,2024-12-20,1979,M,AU,Melbourne,VIP,FALSE,Sports
CUST-00300,christopher.smith300@email.com,Christopher,Smith,2020-01-21,1980,F,US,New York,Regular,TRUE,Books
CUST-00301,jessica.johnson301@email.com,Jessica,Johnson,2021-02-22,1981,M,CA,Toronto,Regular,TRUE,Beauty
CUST-00302,daniel.williams302@email.com,Daniel,Williams,2022-03-23,1982,F,UK,London,Regular,TRUE,Automotive
CUST-00303,ashley.brown303@email.com,Ashley,Brown,2023-04-24,1983,M,DE,Berlin,Regular,FALSE,Toys
CUST-00304,john.jones304@email.com,John,Jones,2024-05-25,1984,F,FR,Paris,Regular,TRUE,Electronics
CUST-00305,jane.garcia305@email.com,Jane,Garcia,2020-06-26,1985,M,AU,Sydney,Regular,TRUE,Clothing
CUST-00306,michael.miller306@email.com,Michael,Miller,2021-07-27,1986,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-00307,sarah.davis307@email.com,Sarah,Davis,2022-08-28,1987,M,CA,Vancouver,Premium,FALSE,Sports
CUST-00308,david.rodriguez308@email.com,David,Rodriguez,2023-09-01,1988,F,UK,Manchester,Premium,TRUE,Books
CUST-00309,lisa.martinez309@email.com,Lisa,Martinez,2024-10-02,1989,M,DE,Hamburg,VIP,TRUE,Beauty
CUST-00310,robert.hernandez310@email.com,Robert,Hernandez,2020-11-03,1990,F,FR,Lyon,Regular,TRUE,Automotive
CUST-00311,emma.lopez311@email.com,Emma,Lopez,2021-12-04,1991,M,AU,Melbourne,Regular,FALSE,Toys
CUST-00312,james.smith312@email.com,James,Smith,2022-01-05,1992,F,US,New York,Regular,TRUE,Electronics
CUST-00313,anna.johnson313@email.com,Anna,Johnson,2023-02-06,1993,M,CA,Toronto,Regular,TRUE,Clothing
CUST-00314,william.williams314@email.com,William,Williams,2024-03-07,1994,F,UK,London,Regular,TRUE,Home & Garden
CUST-00315,laura.brown315@email.com,Laura,Brown,2020-04-08,1995,M,DE,Berlin,Regular,FALSE,Sports
CUST-00316,christopher.jones316@email.com,Christopher,Jones,2021-05-09,1996,F,FR,Paris,Regular,TRUE,Books
CUST-00317,jessica.garcia317@email.com,Jessica,Garcia,2022-06-10,1997,M,AU,Sydney,Premium,TRUE,Beauty
CUST-00318,daniel.miller318@email.com,Daniel,Miller,2023-07-11,1998,F,US,Chicago,Premium,TRUE,Automotive
CUST-00319,ashley.davis319@email.com,Ashley,Davis,2024-08-12,1999,M,CA,Vancouver,VIP,FALSE,Toys
CUST-00320,john.rodriguez320@email.com,John,Rodriguez,2020-09-13,1960,F,UK,Manchester,Regular,TRUE,Electronics
CUST-00321,jane.martinez321@email.com,Jane,Martinez,2021-10-14,1961,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-00322,michael.hernandez322@email.com,Michael,Hernandez,2022-11-15,1962,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-00323,sarah.lopez323@email.com,Sarah,Lopez,2023-12-16,1963,M,AU,Melbourne,Regular,FALSE,Sports
CUST-00324,david.smith324@email.com,David,Smith,2024-01-17,1964,F,US,New York,Regular,TRUE,Books
CUST-00325,lisa.johnson325@email.com,Lisa,Johnson,2020-02-18,1965,M,CA,Toronto,Regular,TRUE,Beauty
CUST-00326,robert.williams326@email.com,Robert,Williams,2021-03-19,1966,F,UK,London,Regular,TRUE,Automotive
CUST-00327,emma.brown327@email.com,Emma,Brown,2022-04-20,1967,M,DE,Berlin,Premium,FALSE,Toys
CUST-00328,james.jones328@email.com,James,Jones,2023-05-21,1968,F,FR,Paris,Premium,TRUE,Electronics
CUST-00329,anna.garcia329@email.com,Anna,Garcia,2024-06-22,1969,M,AU,Sydney,VIP,TRUE,Clothing
CUST-00330,william.miller330@email.com,William,Miller,2020-07-23,1970,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-00331,laura.davis331@email.com,Laura,Davis,2021-08-24,1971,M,CA,Vancouver,Regular,FALSE,Sports
CUST-00332,christopher.rodriguez332@email.com,Christopher,Rodriguez,2022-09-25,1972,F,UK,Manchester,Regular,TRUE,Books
CUST-00333,jessica.martinez333@email.com,Jessica,Martinez,2023-10-26,1973,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-00334,daniel.hernandez334@email.com,Daniel,Hernandez,2024-11-27,1974,F,FR,Lyon,Regular,TRUE,Automotive
CUST-00335,ashley.lopez335@email.com,Ashley,Lopez,2020-12-28,1975,M,AU,Melbourne,Regular,FALSE,Toys
CUST-00336,john.smith336@email.com,John,Smith,2021-01-01,1976,F,US,New York,Regular,TRUE,Electronics
CUST-00337,jane.johnson337@email.com,Jane,Johnson,2022-02-02,1977,M,CA,Toronto,Premium,TRUE,Clothing
CUST-00338,michael.williams338@email.com,Michael,Williams,2023-03-03,1978,F,UK,London,Premium,TRUE,Home & Garden
CUST-00339,sarah.brown339@email.com,Sarah,Brown,2024-04-04,1979,M,DE,Berlin,VIP,FALSE,Sports
CUST-00340,david.jones340@email.com,David,Jones,2020-05-05,1980,F,FR,Paris,Regular,TRUE,Books
CUST-00341,lisa.garcia341@email.com,Lisa,Garcia,2021-06-06,1981,M,AU,Sydney,Regular,TRUE,Beauty
CUST-00342,robert.miller342@email.com,Robert,Miller,2022-07-07,1982,F,US,Chicago,Regular,TRUE,Automotive
CUST-00343,emma.davis343@email.com,Emma,Davis,2023-08-08,1983,M,CA,Vancouver,Regular,FALSE,Toys
CUST-00344,james.rodriguez344@email.com,James,Rodriguez,2024-09-09,1984,F,UK,Manchester,Regular,TRUE,Electronics
CUST-00345,anna.martinez345@email.com,Anna,Martinez,2020-10-10,1985,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-00346,william.hernandez346@email.com,William,Hernandez,2021-11-11,1986,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-00347,laura.lopez347@email.com,Laura,Lopez,2022-12-12,1987,M,AU,Melbourne,Premium,FALSE,Sports
CUST-00348,christopher.smith348@email.com,Christopher,Smith,2023-01-13,1988,F,US,New York,Premium,TRUE,Books
CUST-00349,jessica.johnson349@email.com,Jessica,Johnson,2024-02-14,1989,M,CA,Toronto,VIP,TRUE,Beauty
CUST-00350,daniel.williams350@email.com,Daniel,Williams,2020-03-15,1990,F,UK,London,Regular,TRUE,Automotive
CUST-00351,ashley.brown351@email.com,Ashley,Brown,2021-04-16,1991,M,DE,Berlin,Regular,FALSE,Toys
CUST-00352,john.jones352@email.com,John,Jones,2022-05-17,1992,F,FR,Paris,Regular,TRUE,Electronics
CUST-00353,jane.garcia353@email.com,Jane,Garcia,2023-06-18,1993,M,AU,Sydney,Regular,TRUE,Clothing
CUST-00354,michael.miller354@email.com,Michael,Miller,2024-07-19,1994,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-00355,sarah.davis355@email.com,Sarah,Davis,2020-08-20,1995,M,CA,Vancouver,Regular,FALSE,Sports
CUST-00356,david.rodriguez356@email.com,David,Rodriguez,2021-09-21,1996,F,UK,Manchester,Regular,TRUE,Books
CUST-00357,lisa.martinez357@email.com,Lisa,Martinez,2022-10-22,1997,M,DE,Hamburg,Premium,TRUE,Beauty
CUST-00358,robert.hernandez358@email.com,Robert,Hernandez,2023-11-23,1998,F,FR,Lyon,Premium,TRUE,Automotive
CUST-00359,emma.lopez359@email.com,Emma,Lopez,2024-12-24,1999,M,AU,Melbourne,VIP,FALSE,Toys
CUST-00360,james.smith360@email.com,James,Smith,2020-01-25,1960,F,US,New York,Regular,TRUE,Electronics
CUST-00361,anna.johnson361@email.com,Anna,Johnson,2021-02-26,1961,M,CA,Toronto,Regular,TRUE,Clothing
CUST-00362,william.williams362@email.com,William,Williams,2022-03-27,1962,F,UK,London,Regular,TRUE,Home & Garden
CUST-00363,laura.brown363@email.com,Laura,Brown,2023-04-28,1963,M,DE,Berlin,Regular,FALSE,Sports
CUST-00364,christopher.jones364@email.com,Christopher,Jones,2024-05-01,1964,F,FR,Paris,Regular,TRUE,Books
CUST-00365,jessica.garcia365@email.com,Jessica,Garcia,2020-06-02,1965,M,AU,Sydney,Regular,TRUE,Beauty
CUST-00366,daniel.miller366@email.com,Daniel,Miller,2021-07-03,1966,F,US,Chicago,Regular,TRUE,Automotive
CUST-00367,ashley.davis367@email.com,Ashley,Davis,2022-08-04,1967,M,CA,Vancouver,Premium,FALSE,Toys
CUST-00368,john.rodriguez368@email.com,John,Rodriguez,2023-09-05,1968,F,UK,Manchester,Premium,TRUE,Electronics
CUST-00369,jane.martinez369@email.com,Jane,Martinez,2024-10-06,1969,M,DE,Hamburg,VIP,TRUE,Clothing
CUST-00370,michael.hernandez370@email.com,Michael,Hernandez,2020-11-07,1970,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-00371,sarah.lopez371@email.com,Sarah,Lopez,2021-12-08,1971,M,AU,Melbourne,Regular,FALSE,Sports
CUST-00372,david.smith372@email.com,David,Smith,2022-01-09,1972,F,US,New York,Regular,TRUE,Books
CUST-00373,lisa.johnson373@email.com,Lisa,Johnson,2023-02-10,1973,M,CA,Toronto,Regular,TRUE,Beauty
CUST-00374,robert.williams374@email.com,Robert,Williams,2024-03-11,1974,F,UK,London,Regular,TRUE,Automotive
CUST-00375,emma.brown375@email.com,Emma,Brown,2020-04-12,1975,M,DE,Berlin,Regular,FALSE,Toys
CUST-00376,james.jones376@email.com,James,Jones,2021-05-13,1976,F,FR,Paris,Regular,TRUE,Electronics
CUST-00377,anna.garcia377@email.com,Anna,Garcia,2022-06-14,1977,M,AU,Sydney,Premium,TRUE,Clothing
CUST-00378,william.miller378@email.com,William,Miller,2023-07-15,1978,F,US,Chicago,Premium,TRUE,Home & Garden
CUST-00379,laura.davis379@email.com,Laura,Davis,2024-08-16,1979,M,CA,Vancouver,VIP,FALSE,Sports
CUST-00380,christopher.rodriguez380@email.com,Christopher,Rodriguez,2020-09-17,1980,F,UK,Manchester,Regular,TRUE,Books
CUST-00381,jessica.martinez381@email.com,Jessica,Martinez,2021-10-18,1981,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-00382,daniel.hernandez382@email.com,Daniel,Hernandez,2022-11-19,1982,F,FR,Lyon,Regular,TRUE,Automotive
CUST-00383,ashley.lopez383@email.com,Ashley,Lopez,2023-12-20,1983,M,AU,Melbourne,Regular,FALSE,Toys
CUST-00384,john.smith384@email.com,John,Smith,2024-01-21,1984,F,US,New York,Regular,TRUE,Electronics
CUST-00385,jane.johnson385@email.com,Jane,Johnson,2020-02-22,1985,M,CA,Toronto,Regular,TRUE,Clothing
CUST-00386,michael.williams386@email.com,Michael,Williams,2021-03-23,1986,F,UK,London,Regular,TRUE,Home & Garden
CUST-00387,sarah.brown387@email.com,Sarah,Brown,2022-04-24,1987,M,DE,Berlin,Premium,FALSE,Sports
CUST-00388,david.jones388@email.com,David,Jones,2023-05-25,1988,F,FR,Paris,Premium,TRUE,Books
CUST-00389,lisa.garcia389@email.com,Lisa,Garcia,2024-06-26,1989,M,AU,Sydney,VIP,TRUE,Beauty
CUST-00390,robert.miller390@email.com,Robert,Miller,2020-07-27,1990,F,US,Chicago,Regular,TRUE,Automotive
CUST-00391,emma.davis391@email.com,Emma,Davis,2021-08-28,1991,M,CA,Vancouver,Regular,FALSE,Toys
CUST-00392,james.rodriguez392@email.com,James,Rodriguez,2022-09-01,1992,F,UK,Manchester,Regular,TRUE,Electronics
CUST-00393,anna.martinez393@email.com,Anna,Martinez,2023-10-02,1993,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-00394,william.hernandez394@email.com,William,Hernandez,2024-11-03,1994,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-00395,laura.lopez395@email.com,Laura,Lopez,2020-12-04,1995,M,AU,Melbourne,Regular,FALSE,Sports
CUST-00396,christopher.smith396@email.com,Christopher,Smith,2021-01-05,1996,F,US,New York,Regular,TRUE,Books
CUST-00397,jessica.johnson397@email.com,Jessica,Johnson,2022-02-06,1997,M,CA,Toronto,Premium,TRUE,Beauty
CUST-00398,daniel.williams398@email.com,Daniel,Williams,2023-03-07,1998,F,UK,London,Premium,TRUE,Automotive
CUST-00399,ashley.brown399@email.com,Ashley,Brown,2024-04-08,1999,M,DE,Berlin,VIP,FALSE,Toys
CUST-00400,john.jones400@email.com,John,Jones,2020-05-09,1960,F,FR,Paris,Regular,TRUE,Electronics
CUST-00401,jane.garcia401@email.com,Jane,Garcia,2021-06-10,1961,M,AU,Sydney,Regular,TRUE,Clothing
CUST-00402,michael.miller402@email.com,Michael,Miller,2022-07-11,1962,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-00403,sarah.davis403@email.com,Sarah,Davis,2023-08-12,1963,M,CA,Vancouver,Regular,FALSE,Sports
CUST-00404,david.rodriguez404@email.com,David,Rodriguez,2024-09-13,1964,F,UK,Manchester,Regular,TRUE,Books
CUST-00405,lisa.martinez405@email.com,Lisa,Martinez,2020-10-14,1965,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-00406,robert.hernandez406@email.com,Robert,Hernandez,2021-11-15,1966,F,FR,Lyon,Regular,TRUE,Automotive
CUST-00407,emma.lopez407@email.com,Emma,Lopez,2022-12-16,1967,M,AU,Melbourne,Premium,FALSE,Toys
CUST-00408,james.smith408@email.com,James,Smith,2023-01-17,1968,F,US,New York,Premium,TRUE,Electronics
CUST-00409,anna.johnson409@email.com,Anna,Johnson,2024-02-18,1969,M,CA,Toronto,VIP,TRUE,Clothing
CUST-00410,william.williams410@email.com,William,Williams,2020-03-19,1970,F,UK,London,Regular,TRUE,Home & Garden
CUST-00411,laura.brown411@email.com,Laura,Brown,2021-04-20,1971,M,DE,Berlin,Regular,FALSE,Sports
CUST-00412,christopher.jones412@email.com,Christopher,Jones,2022-05-21,1972,F,FR,Paris,Regular,TRUE,Books
CUST-00413,jessica.garcia413@email.com,Jessica,Garcia,2023-06-22,1973,M,AU,Sydney,Regular,TRUE,Beauty
CUST-00414,daniel.miller414@email.com,Daniel,Miller,2024-07-23,1974,F,US,Chicago,Regular,TRUE,Automotive
CUST-00415,ashley.davis415@email.com,Ashley,Davis,2020-08-24,1975,M,CA,Vancouver,Regular,FALSE,Toys
CUST-00416,john.rodriguez416@email.com,John,Rodriguez,2021-09-25,1976,F,UK,Manchester,Regular,TRUE,Electronics
CUST-00417,jane.martinez417@email.com,Jane,Martinez,2022-10-26,1977,M,DE,Hamburg,Premium,TRUE,Clothing
CUST-00418,michael.hernandez418@email.com,Michael,Hernandez,2023-11-27,1978,F,FR,Lyon,Premium,TRUE,Home & Garden
CUST-00419,sarah.lopez419@email.com,Sarah,Lopez,2024-12-28,1979,M,AU,Melbourne,VIP,FALSE,Sports
CUST-00420,david.smith420@email.com,David,Smith,2020-01-01,1980,F,US,New York,Regular,TRUE,Books
CUST-00421,lisa.johnson421@email.com,Lisa,Johnson,2021-02-02,1981,M,CA,Toronto,Regular,TRUE,Beauty
CUST-00422,robert.williams422@email.com,Robert,Williams,2022-03-03,1982,F,UK,London,Regular,TRUE,Automotive
CUST-00423,emma.brown423@email.com,Emma,Brown,2023-04-04,1983,M,DE,Berlin,Regular,FALSE,Toys
CUST-00424,james.jones424@email.com,James,Jones,2024-05-05,1984,F,FR,Paris,Regular,TRUE,Electronics
CUST-00425,anna.garcia425@email.com,Anna,Garcia,2020-06-06,1985,M,AU,Sydney,Regular,TRUE,Clothing
CUST-00426,william.miller426@email.com,William,Miller,2021-07-07,1986,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-00427,laura.davis427@email.com,Laura,Davis,2022-08-08,1987,M,CA,Vancouver,Premium,FALSE,Sports
CUST-00428,christopher.rodriguez428@email.com,Christopher,Rodriguez,2023-09-09,1988,F,UK,Manchester,Premium,TRUE,Books
CUST-00429,jessica.martinez429@email.com,Jessica,Martinez,2024-10-10,1989,M,DE,Hamburg,VIP,TRUE,Beauty
CUST-00430,daniel.hernandez430@email.com,Daniel,Hernandez,2020-11-11,1990,F,FR,Lyon,Regular,TRUE,Automotive
CUST-00431,ashley.lopez431@email.com,Ashley,Lopez,2021-12-12,1991,M,AU,Melbourne,Regular,FALSE,Toys
CUST-00432,john.smith432@email.com,John,Smith,2022-01-13,1992,F,US,New York,Regular,TRUE,Electronics
CUST-00433,jane.johnson433@email.com,Jane,Johnson,2023-02-14,1993,M,CA,Toronto,Regular,TRUE,Clothing
CUST-00434,michael.williams434@email.com,Michael,Williams,2024-03-15,1994,F,UK,London,Regular,TRUE,Home & Garden
CUST-00435,sarah.brown435@email.com,Sarah,Brown,2020-04-16,1995,M,DE,Berlin,Regular,FALSE,Sports
CUST-00436,david.jones436@email.com,David,Jones,2021-05-17,1996,F,FR,Paris,Regular,TRUE,Books
CUST-00437,lisa.garcia437@email.com,Lisa,Garcia,2022-06-18,1997,M,AU,Sydney,Premium,TRUE,Beauty
